Invoice_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Cost_Price,Payment_Mode,Employee_ID,Total_Amount
INV10968,22-07-2024,C1824,P1199,8,2555.14,2016.15,Cash,E161,20441.12
INV10969,01-01-2025,C1255,P1569,5,4398.16,3481.64,Cash,E178,21990.8
INV10970,04-07-2025,C1518,P1461,8,3563.38,2699.87,Cash,E177,28507.04
INV10971,22-10-2024,C1767,P1499,2,1703.57,1410.93,Card,E140,3407.14
INV10972,23-04-2025,C1713,P1561,5,904.54,719.91,UPI,E166,4522.7
INV10973,16-12-2024,C1132,P1211,1,3956.93,3345.87,Card,E169,3956.93
INV10974,08-06-2025,C1081,P1079,9,3296.77,2771.78,UPI,E118,29670.93
INV10975,20-06-2025,C1133,P1154,1,1348.99,1179.35,UPI,E122,1348.99
INV10976,02-11-2024,C1547,P1267,1,258.1,202.84,Cash,E100,258.1
INV10977,19-03-2025,C1773,P1986,6,2769.06,2130.1,Card,E169,16614.36
INV10978,20-07-2025,C1049,P1640,9,3623.52,3006.27,UPI,E187,32611.68
INV10979,22-07-2025,C1688,P1523,2,777.78,649,Card,E168,1555.56
INV10980,01-08-2024,C1465,P1970,1,1950.23,1527.56,Card,E172,1950.23
INV10981,16-05-2025,C1364,P1029,2,2351.69,1745.53,Card,E157,4703.38
INV10982,11-02-2025,C1065,P1681,3,574.66,424.07,UPI,E122,1723.98
INV10983,18-06-2025,C1004,P1190,7,1985.54,1659.32,Cash,E173,13898.78
INV10984,24-11-2024,C1582,P1190,4,1985.54,1659.32,Cash,E185,7942.16
INV10985,02-09-2024,C1498,P1078,6,2131.62,1859.93,UPI,E115,12789.72
INV10986,31-05-2025,C1878,P1240,8,1483.9,1161.5,UPI,E186,11871.2
INV10987,06-02-2025,C1105,P1312,10,4402.01,3085.93,UPI,E192,44020.1
INV10988,20-06-2025,C1696,P1604,9,4519.11,3954.57,Card,E122,40671.99
INV10989,06-06-2025,C1099,P1110,2,2136.24,1575.17,UPI,E138,4272.48
INV10990,08-06-2025,C1119,P1913,6,2609.84,1941.59,UPI,E173,15659.04
INV10991,19-05-2025,C1451,P1555,10,1226.07,899.8,Card,E173,12260.7
INV10992,10-06-2025,C1450,P1744,9,893.31,726.54,Card,E136,8039.79
INV10993,05-06-2025,C1804,P1167,8,117.79,94.39,UPI,E168,942.32
INV10994,25-10-2024,C1153,P1206,10,185.39,132.55,Card,E138,1853.9
INV10995,04-01-2025,C1936,P1121,5,4239.73,3589.31,Cash,E109,21198.65
INV10996,29-10-2024,C1581,P1977,3,4192.95,3635.53,Card,E150,12578.85
INV10997,10-09-2024,C1596,P1982,6,4793.93,4184.13,UPI,E183,28763.58
INV10998,30-06-2025,C1268,P1117,10,3522.87,2871.12,Card,E115,35228.7
INV10999,09-02-2025,C1446,P1847,4,2346.05,1991.73,Card,E128,9384.2
INV11000,19-01-2025,C1553,P1276,2,460.04,378.75,Card,E174,920.08
INV11001,27-02-2025,C1690,P1340,5,2499.5,2009.53,Cash,E116,12497.5
INV11002,23-06-2025,C1698,P1492,4,4913.29,4342.58,Card,E132,19653.16
INV11003,14-05-2025,C1082,P1721,7,623.48,505.87,Cash,E133,4364.36
INV11004,19-02-2025,C1134,P1603,8,141.08,98.83,Card,E130,1128.64
INV11005,11-12-2024,C1473,P1163,2,1139.66,976.13,UPI,E152,2279.32
INV11006,27-10-2024,C1596,P1963,1,122.97,109.81,Card,E159,122.97
INV11007,05-07-2025,C1203,P1924,10,398.07,332.78,UPI,E150,3980.7
INV11008,07-09-2024,C1696,P1942,5,496.92,365.31,UPI,E198,2484.6
INV11009,27-06-2025,C1632,P1676,3,221.29,168.06,Cash,E196,663.87
INV11010,04-05-2025,C1878,P1494,1,1290.19,1101.06,Cash,E148,1290.19
INV11011,08-05-2025,C1984,P1767,1,3485.57,2768.21,Card,E182,3485.57
INV11012,07-05-2025,C1003,P1039,9,3839.69,3058.47,Card,E144,34557.21
INV11013,18-07-2025,C1334,P1843,4,2284.63,1727.95,UPI,E123,9138.52
INV11014,17-07-2025,C1451,P1706,4,3751.28,3053.42,UPI,E179,15005.12
INV11015,26-08-2024,C1204,P1708,6,2990.54,2219.02,UPI,E149,17943.24
INV11016,24-04-2025,C1453,P1300,5,3931.39,3408.05,Cash,E135,19656.95
INV11017,04-12-2024,C1307,P1913,2,2609.84,1941.59,UPI,E185,5219.68
INV11018,26-12-2024,C1622,P1842,2,4919.76,4065.31,UPI,E170,9839.52
INV11019,09-01-2025,C1633,P1983,10,2337.74,1900.86,UPI,E161,23377.4
INV11020,10-12-2024,C1557,P1682,2,4255.42,3709.6,Card,E131,8510.84
INV11021,01-01-2025,C1122,P1355,9,1169.4,1012.25,UPI,E157,10524.6
INV11022,13-07-2025,C1170,P1153,6,1925.9,1661.87,UPI,E114,11555.4
INV11023,10-04-2025,C1731,P1385,10,528.37,422.11,Cash,E148,5283.7
INV11024,03-02-2025,C1533,P1323,8,1892.36,1414.15,Cash,E112,15138.88
INV11025,08-01-2025,C1114,P1989,2,455.14,367.16,Card,E197,910.28
INV11026,01-02-2025,C1257,P1061,9,2488.45,2024.85,Card,E173,22396.05
INV11027,15-12-2024,C1840,P1222,6,2286.43,1953.02,UPI,E102,13718.58
INV11028,15-02-2025,C1824,P1043,7,4116.57,3296.11,Cash,E187,28815.99
INV11029,01-08-2024,C1441,P1892,9,1430.83,1027.79,UPI,E119,12877.47
INV11030,14-06-2025,C1459,P1931,8,3860.24,3273.72,Card,E108,30881.92
INV11031,09-08-2024,C1419,P1982,9,4793.93,4184.13,UPI,E194,43145.37
INV11032,08-06-2025,C1569,P1554,2,418.14,371.5,Card,E108,836.28
INV11033,27-01-2025,C1956,P1504,5,2307.62,1909.42,Card,E115,11538.1
INV11034,16-06-2025,C1872,P1723,2,2284.19,1982.93,UPI,E104,4568.38
INV11035,24-11-2024,C1352,P1237,7,467.08,347.06,UPI,E109,3269.56
INV11036,14-05-2025,C1481,P1418,3,4443.11,3963.91,Card,E161,13329.33
INV11037,19-10-2024,C1043,P1912,7,2579.85,2316.33,UPI,E133,18058.95
INV11038,31-08-2024,C1401,P1012,8,2586.04,1901.04,Cash,E149,20688.32
INV11039,29-07-2024,C1730,P1974,4,2415.24,1821.24,UPI,E186,9660.96
INV11040,04-12-2024,C1133,P1967,8,3399.67,3029.33,Card,E109,27197.36
INV11041,20-08-2024,C1214,P1995,8,653.35,586.07,Cash,E113,5226.8
INV11042,25-04-2025,C1413,P1257,7,1240.91,875.78,Card,E181,8686.37
INV11043,29-09-2024,C1026,P1622,1,4824.35,3450.4,Cash,E135,4824.35
INV11044,16-04-2025,C1498,P1666,7,3916.89,3375.12,Cash,E194,27418.23
INV11045,22-01-2025,C1795,P1492,3,4913.29,4342.58,UPI,E176,14739.87
INV11046,07-09-2024,C1193,P1108,7,4780.76,3932.57,Card,E164,33465.32
INV11047,19-10-2024,C1902,P1830,9,3946.08,3001.89,Cash,E110,35514.72
INV11048,16-09-2024,C1423,P1370,3,686.76,523.45,Card,E190,2060.28
INV11049,16-01-2025,C1162,P1163,1,1139.66,976.13,UPI,E138,1139.66
INV11050,03-07-2025,C1307,P1323,5,1892.36,1414.15,Cash,E174,9461.8
INV11051,05-05-2025,C1629,P1633,6,539.82,406.83,Card,E167,3238.92
INV11052,20-08-2024,C1032,P1930,2,4228.69,3360.36,Cash,E162,8457.38
INV11053,25-09-2024,C1758,P1434,10,405.66,312.09,Card,E181,4056.6
INV11054,23-03-2025,C1953,P1458,8,3314.34,2829.59,Card,E189,26514.72
INV11055,07-11-2024,C1834,P1414,1,3260.78,2569.95,Card,E157,3260.78
INV11056,11-05-2025,C1035,P1253,1,4445.66,3178.49,Card,E137,4445.66
INV11057,21-01-2025,C1204,P1432,3,4437.74,3727.03,Cash,E143,13313.22
INV11058,08-07-2025,C1141,P1672,1,3214.8,2465.97,Cash,E111,3214.8
INV11059,17-04-2025,C1857,P1926,5,3275.2,2896.45,Card,E119,16376
INV11060,10-12-2024,C1504,P1048,10,4590.07,3980.55,UPI,E175,45900.7
INV11061,02-10-2024,C1485,P1978,7,3909.84,3394.87,UPI,E102,27368.88
INV11062,20-10-2024,C1557,P1273,4,1514.94,1085.36,UPI,E148,6059.76
INV11063,07-08-2024,C1538,P1428,9,3172.5,2704.54,Cash,E118,28552.5
INV11064,12-11-2024,C1427,P1083,7,4863.29,3670.28,Cash,E170,34043.03
INV11065,30-03-2025,C1982,P1648,1,4659.09,3538.2,UPI,E171,4659.09
INV11066,10-01-2025,C1875,P1997,9,2395.34,2081.99,Card,E173,21558.06
INV11067,18-02-2025,C1419,P1381,9,2268.36,1883.33,UPI,E149,20415.24
INV11068,22-02-2025,C1681,P1438,3,3518.88,2812.4,Card,E127,10556.64
INV11069,08-07-2025,C1838,P1422,2,271.37,206.89,UPI,E122,542.74
INV11070,14-01-2025,C1115,P1835,5,462.69,347.31,Cash,E192,2313.45
INV11071,10-03-2025,C1916,P1059,8,4467.78,3587.74,Card,E145,35742.24
INV11072,08-11-2024,C1787,P1441,3,4462.58,3947.82,UPI,E167,13387.74
INV11073,06-06-2025,C1881,P1041,4,4554.1,3551.86,Card,E134,18216.4
INV11074,25-10-2024,C1072,P1339,9,4384.45,3934.8,Card,E191,39460.05
INV11075,26-07-2024,C1250,P1477,10,1634.04,1191.52,UPI,E183,16340.4
INV11076,17-11-2024,C1224,P1378,3,835.28,620.72,UPI,E133,2505.84
INV11077,20-01-2025,C1842,P1883,1,353.19,304.68,Card,E116,353.19
INV11078,17-09-2024,C1365,P1226,10,1148.29,961.83,Cash,E116,11482.9
INV11079,07-10-2024,C1311,P1127,1,830.26,713.06,Card,E194,830.26
INV11080,06-10-2024,C1457,P1014,1,2282.89,1625.07,Cash,E163,2282.89
INV11081,30-09-2024,C1976,P1786,7,3209.1,2415.58,UPI,E171,22463.7
INV11082,17-11-2024,C1696,P1225,6,4558.3,3388.01,Card,E163,27349.8
INV11083,18-08-2024,C1284,P1093,6,4683.6,4196.45,UPI,E120,28101.6
INV11084,29-10-2024,C1866,P1420,6,1647.63,1284.03,Cash,E167,9885.78
INV11085,25-09-2024,C1775,P1662,4,4286.87,3067.52,UPI,E154,17147.48
INV11086,21-12-2024,C1372,P1354,6,4620.45,3674.78,Cash,E112,27722.7
INV11087,22-03-2025,C1730,P1971,6,2605.77,2082.48,UPI,E108,15634.62
INV11088,27-05-2025,C1547,P1088,5,4959.09,3775.42,Cash,E184,24795.45
INV11089,26-06-2025,C1921,P1637,6,1807.86,1376.89,UPI,E172,10847.16
INV11090,18-05-2025,C1012,P1728,2,3150.31,2440.73,Cash,E149,6300.62
INV11091,06-03-2025,C1845,P1810,10,4035.85,3464.49,Cash,E100,40358.5
INV11092,31-05-2025,C1473,P1743,4,1595.03,1334.62,Card,E113,6380.12
INV11093,05-06-2025,C1068,P1400,3,4438.78,3627.52,Card,E165,13316.34
INV11094,16-11-2024,C1188,P1494,10,1290.19,1101.06,Cash,E156,12901.9
INV11095,07-05-2025,C1527,P1690,8,1909.64,1566.72,Cash,E134,15277.12
INV11096,16-05-2025,C1383,P1440,3,1191.52,879.7,Cash,E184,3574.56
INV11097,30-09-2024,C1663,P1268,2,4503.56,3760.44,UPI,E117,9007.12
INV11098,14-01-2025,C1959,P1591,3,1281.01,1007.38,Cash,E150,3843.03
INV11099,02-07-2025,C1229,P1361,2,3096.44,2524.8,Cash,E136,6192.88
INV11100,19-07-2025,C1956,P1487,4,3409.39,2851.46,Cash,E177,13637.56
INV11101,23-12-2024,C1609,P1435,4,1702.62,1357.29,Cash,E189,6810.48
INV11102,12-04-2025,C1831,P1629,8,1857.27,1571.27,UPI,E181,14858.16
INV11103,27-08-2024,C1196,P1573,7,1676.06,1289.66,Card,E178,11732.42
INV11104,05-07-2025,C1152,P1956,6,1263.91,954.1,UPI,E143,7583.46
INV11105,02-06-2025,C1387,P1826,10,4174.11,3217.7,UPI,E113,41741.1
INV11106,24-05-2025,C1198,P1740,1,1021.02,880.09,Card,E143,1021.02
INV11107,07-12-2024,C1457,P1508,4,1263.72,951.5,Cash,E192,5054.88
INV11108,13-03-2025,C1022,P1082,5,4598,3845.2,Card,E164,22990
INV11109,07-12-2024,C1238,P1017,2,2471.95,2011.49,Cash,E110,4943.9
INV11110,19-10-2024,C1952,P1991,3,1393.46,1159.9,Cash,E176,4180.38
INV11111,23-07-2024,C1808,P1176,9,2163.84,1702.85,Card,E130,19474.56
INV11112,24-05-2025,C1533,P1670,1,2965.21,2123.09,UPI,E166,2965.21
INV11113,10-06-2025,C1525,P1318,8,3076.44,2213.68,Cash,E125,24611.52
INV11114,16-02-2025,C1881,P1027,3,749.63,536.44,Card,E112,2248.89
INV11115,18-03-2025,C1131,P1684,8,3049.93,2642.62,UPI,E186,24399.44
INV11116,23-09-2024,C1936,P1315,4,4946.34,3785.76,Cash,E129,19785.36
INV11117,14-01-2025,C1380,P1321,9,3802.09,3372.09,UPI,E121,34218.81
INV11118,20-03-2025,C1167,P1435,9,1702.62,1357.29,Cash,E155,15323.58
INV11119,08-09-2024,C1275,P1509,10,3345.32,2444.15,UPI,E144,33453.2
INV11120,08-11-2024,C1207,P1214,10,2950.49,2226.14,Cash,E137,29504.9
INV11121,16-07-2025,C1104,P1799,1,4520.17,3734.54,Card,E169,4520.17
INV11122,19-12-2024,C1313,P1759,3,4771.49,4020.38,UPI,E171,14314.47
INV11123,17-09-2024,C1128,P1570,6,3525.89,2531.45,UPI,E152,21155.34
INV11124,29-11-2024,C1291,P1963,1,122.97,109.81,UPI,E176,122.97
INV11125,02-12-2024,C1546,P1551,1,4225.3,3473.08,Card,E131,4225.3
INV11126,27-10-2024,C1488,P1664,4,3506.5,2502.65,Card,E106,14026
INV11127,10-06-2025,C1101,P1183,7,4129.49,3248.41,Card,E156,28906.43
INV11128,23-07-2024,C1551,P1556,4,2263.83,1642.6,Card,E170,9055.32
INV11129,26-06-2025,C1109,P1686,4,1961.33,1548.45,UPI,E186,7845.32
INV11130,15-09-2024,C1179,P1291,5,3039.84,2361.96,UPI,E181,15199.2
INV11131,03-10-2024,C1724,P1565,1,815.18,578.39,Cash,E133,815.18
INV11132,29-10-2024,C1831,P1984,7,2802.34,2238.67,Cash,E185,19616.38
INV11133,12-10-2024,C1824,P1655,9,1058.63,894.5,Card,E124,9527.67
INV11134,22-03-2025,C1280,P1912,10,2579.85,2316.33,Cash,E181,25798.5
INV11135,24-07-2024,C1786,P1323,9,1892.36,1414.15,Cash,E161,17031.24
INV11136,13-08-2024,C1463,P1864,7,4432.91,3677.49,UPI,E105,31030.37
INV11137,17-07-2025,C1404,P1524,1,1716.73,1478.63,UPI,E151,1716.73
INV11138,30-03-2025,C1061,P1412,6,889.46,756.45,Cash,E137,5336.76
INV11139,05-08-2024,C1744,P1469,8,4984.34,3529.95,UPI,E125,39874.72
INV11140,20-06-2025,C1481,P1615,1,3791.99,3081.41,UPI,E160,3791.99
INV11141,16-01-2025,C1195,P1708,6,2990.54,2219.02,UPI,E115,17943.24
INV11142,09-11-2024,C1306,P1926,4,3275.2,2896.45,UPI,E154,13100.8
INV11143,16-10-2024,C1758,P1311,5,1756.98,1491.11,UPI,E120,8784.9
INV11144,10-02-2025,C1272,P1463,9,2805.28,2272.01,UPI,E187,25247.52
INV11145,10-05-2025,C1383,P1332,6,3628.43,2589.12,Card,E113,21770.58
INV11146,11-07-2025,C1518,P1452,8,3885.3,3003.93,Card,E154,31082.4
INV11147,28-03-2025,C1228,P1488,3,799.8,656.68,UPI,E112,2399.4
INV11148,02-09-2024,C1609,P1256,10,2180.44,1688.86,Card,E157,21804.4
INV11149,08-05-2025,C1058,P1164,2,3338.18,2647.98,Card,E113,6676.36
INV11150,21-08-2024,C1887,P1050,5,1796.65,1530.35,Cash,E151,8983.25
INV11151,13-03-2025,C1670,P1331,8,1129.73,815.39,UPI,E187,9037.84
INV11152,18-09-2024,C1685,P1218,6,3776.4,2779.88,UPI,E186,22658.4
INV11153,18-06-2025,C1384,P1397,9,4399.07,3467.34,Cash,E169,39591.63
INV11154,08-10-2024,C1604,P1603,4,141.08,98.83,Card,E101,564.32
INV11155,29-09-2024,C1394,P1810,10,4035.85,3464.49,Card,E133,40358.5
INV11156,01-07-2025,C1087,P1067,7,588.51,504.39,Cash,E120,4119.57
INV11157,03-08-2024,C1802,P1687,4,1654.41,1217.29,Card,E106,6617.64
INV11158,07-01-2025,C1872,P1893,3,1166.25,857.64,Card,E123,3498.75
INV11159,20-09-2024,C1577,P1971,4,2605.77,2082.48,UPI,E114,10423.08
INV11160,26-09-2024,C1790,P1633,7,539.82,406.83,Card,E101,3778.74
INV11161,08-01-2025,C1160,P1313,10,1121.96,837.48,Cash,E118,11219.6
INV11162,23-11-2024,C1622,P1604,9,4519.11,3954.57,Cash,E141,40671.99
INV11163,11-08-2024,C1125,P1860,8,3397.67,2453.47,Cash,E142,27181.36
INV11164,11-01-2025,C1319,P1783,1,2509.23,1962.46,UPI,E179,2509.23
INV11165,19-03-2025,C1850,P1582,4,704.59,551.33,Cash,E177,2818.36
INV11166,01-02-2025,C1338,P1593,9,352.98,259,Cash,E184,3176.82
INV11167,07-12-2024,C1196,P1918,7,1221.29,1036.63,Cash,E183,8549.03
INV11168,22-04-2025,C1334,P1792,10,2207.24,1866.79,UPI,E174,22072.4
INV11169,10-11-2024,C1275,P1860,1,3397.67,2453.47,UPI,E122,3397.67
INV11170,03-03-2025,C1704,P1954,9,3438.79,2416.08,Card,E191,30949.11
INV11171,09-09-2024,C1391,P1482,7,2214.06,1711.78,Card,E169,15498.42
INV11172,18-02-2025,C1065,P1854,6,1401.78,1250.89,Cash,E140,8410.68
INV11173,28-06-2025,C1265,P1169,10,1952.44,1385.75,Card,E134,19524.4
INV11174,06-07-2025,C1163,P1851,4,1608.17,1342.46,Card,E159,6432.68
INV11175,18-03-2025,C1480,P1485,8,2871.15,2577.66,UPI,E111,22969.2
INV11176,09-02-2025,C1124,P1539,3,4093.18,3525.49,Card,E171,12279.54
INV11177,11-08-2024,C1965,P1685,7,1284.79,971.52,Card,E139,8993.53
INV11178,24-10-2024,C1760,P1168,4,4062.23,3078.89,Card,E138,16248.92
INV11179,04-09-2024,C1665,P1376,3,4402.45,3124.96,UPI,E189,13207.35
INV11180,13-01-2025,C1875,P1194,4,1771.08,1359.79,UPI,E176,7084.32
INV11181,19-07-2025,C1894,P1343,2,3347.08,2625.86,Card,E182,6694.16
INV11182,28-01-2025,C1221,P1750,9,4080.3,3361.02,UPI,E133,36722.7
INV11183,19-10-2024,C1930,P1301,4,4470.34,3741.16,Cash,E185,17881.36
INV11184,06-02-2025,C1680,P1301,2,4470.34,3741.16,Card,E172,8940.68
INV11185,21-11-2024,C1053,P1833,8,1092.62,869.49,Card,E194,8740.96
INV11186,21-07-2025,C1881,P1737,1,548.41,391.28,UPI,E181,548.41
INV11187,03-09-2024,C1902,P1030,10,3032.94,2134.61,Cash,E107,30329.4
INV11188,08-04-2025,C1037,P1369,6,1723.88,1358.7,Cash,E195,10343.28
INV11189,17-11-2024,C1173,P1788,3,4861.88,3542.56,Cash,E185,14585.64
INV11190,20-07-2025,C1192,P1898,10,3728.26,3159.01,Cash,E182,37282.6
INV11191,08-06-2025,C1517,P1095,10,205.71,181.78,UPI,E178,2057.1
INV11192,18-09-2024,C1642,P1416,1,1617.73,1346.79,UPI,E166,1617.73
INV11193,02-11-2024,C1418,P1657,1,1281.07,1097.3,UPI,E163,1281.07
INV11194,27-03-2025,C1900,P1535,9,683.4,557.01,Cash,E130,6150.6
INV11195,01-01-2025,C1677,P1375,6,388.1,326.27,Card,E113,2328.6
INV11196,01-11-2024,C1180,P1446,9,3967.41,3194.43,UPI,E104,35706.69
INV11197,04-09-2024,C1395,P1828,6,123.51,98.07,Cash,E139,741.06
INV11198,29-07-2024,C1938,P1302,6,2589.13,2239,Card,E158,15534.78
INV11199,23-07-2024,C1448,P1952,8,1623.58,1325.95,Card,E163,12988.64
INV11200,12-07-2025,C1741,P1908,3,2874.89,2174.45,Card,E183,8624.67
INV11201,12-12-2024,C1062,P1714,9,1181.35,1022.25,Card,E186,10632.15
INV11202,01-02-2025,C1265,P1146,1,1202.99,864.38,Cash,E172,1202.99
INV11203,01-10-2024,C1393,P1216,8,594.52,483.58,Cash,E119,4756.16
INV11204,13-08-2024,C1399,P1799,10,4520.17,3734.54,UPI,E169,45201.7
INV11205,26-11-2024,C1478,P1554,4,418.14,371.5,UPI,E122,1672.56
INV11206,21-09-2024,C1061,P1415,3,1458.68,1238.45,Card,E178,4376.04
INV11207,07-08-2024,C1464,P1966,10,1188.36,1057.92,UPI,E195,11883.6
INV11208,04-08-2024,C1913,P1481,1,1524.84,1346.9,Cash,E192,1524.84
INV11209,02-08-2024,C1047,P1799,10,4520.17,3734.54,Card,E172,45201.7
INV11210,31-10-2024,C1075,P1565,9,815.18,578.39,Card,E190,7336.62
INV11211,26-10-2024,C1005,P1067,4,588.51,504.39,UPI,E118,2354.04
INV11212,02-08-2024,C1871,P1396,6,4176.87,3417.43,Cash,E151,25061.22
INV11213,29-04-2025,C1104,P1098,7,1032.17,784.19,Card,E183,7225.19
INV11214,12-11-2024,C1033,P1446,2,3967.41,3194.43,Cash,E176,7934.82
INV11215,25-01-2025,C1358,P1044,1,4644.92,3889.07,UPI,E145,4644.92
INV11216,27-04-2025,C1437,P1815,5,434.94,317.28,Card,E175,2174.7
INV11217,28-04-2025,C1300,P1816,9,2964.99,2240.33,Cash,E183,26684.91
INV11218,11-03-2025,C1767,P1024,9,3058.05,2676.25,UPI,E121,27522.45
INV11219,12-07-2025,C1137,P1411,1,3173.79,2446.96,UPI,E184,3173.79
INV11220,29-03-2025,C1000,P1044,4,4644.92,3889.07,Cash,E155,18579.68
INV11221,31-01-2025,C1983,P1216,2,594.52,483.58,Cash,E156,1189.04
INV11222,30-11-2024,C1446,P1302,9,2589.13,2239,Card,E120,23302.17
INV11223,07-03-2025,C1528,P1928,8,547.43,406.66,UPI,E194,4379.44
INV11224,25-08-2024,C1857,P1291,3,3039.84,2361.96,UPI,E185,9119.52
INV11225,07-10-2024,C1586,P1866,4,240.94,196.32,UPI,E150,963.76
INV11226,28-09-2024,C1907,P1122,6,3148,2213.25,Cash,E137,18888
INV11227,05-12-2024,C1970,P1620,2,1050.32,765.57,UPI,E182,2100.64
INV11228,26-04-2025,C1121,P1059,1,4467.78,3587.74,UPI,E161,4467.78
INV11229,08-05-2025,C1393,P1496,9,3731.49,2684.53,Cash,E145,33583.41
INV11230,25-08-2024,C1108,P1100,5,4991.23,3995.32,Cash,E159,24956.15
INV11231,23-05-2025,C1592,P1121,8,4239.73,3589.31,Cash,E141,33917.84
INV11232,12-12-2024,C1841,P1924,8,398.07,332.78,Cash,E139,3184.56
INV11233,16-09-2024,C1129,P1767,9,3485.57,2768.21,Cash,E136,31370.13
INV11234,08-12-2024,C1806,P1181,2,2493.43,1891.33,UPI,E175,4986.86
INV11235,05-10-2024,C1083,P1570,7,3525.89,2531.45,UPI,E154,24681.23
INV11236,12-07-2025,C1967,P1400,7,4438.78,3627.52,Card,E110,31071.46
INV11237,17-01-2025,C1573,P1024,3,3058.05,2676.25,UPI,E175,9174.15
INV11238,16-12-2024,C1589,P1720,8,4408.4,3685.09,UPI,E163,35267.2
INV11239,12-01-2025,C1664,P1500,10,3995.97,2850.41,UPI,E190,39959.7
INV11240,03-12-2024,C1940,P1337,7,817.29,611.67,Card,E197,5721.03
INV11241,17-03-2025,C1769,P1061,8,2488.45,2024.85,Cash,E159,19907.6
INV11242,07-03-2025,C1213,P1570,9,3525.89,2531.45,Cash,E175,31733.01
INV11243,23-06-2025,C1135,P1599,5,3954.66,3368.31,UPI,E107,19773.3
INV11244,21-08-2024,C1014,P1201,8,4003.68,3496.59,Card,E197,32029.44
INV11245,25-10-2024,C1986,P1158,3,4127.21,3039.71,Cash,E185,12381.63
INV11246,20-10-2024,C1296,P1673,5,2240.09,1797.22,Cash,E169,11200.45
INV11247,27-08-2024,C1087,P1792,9,2207.24,1866.79,Cash,E123,19865.16
INV11248,21-10-2024,C1675,P1923,3,4388.99,3162.96,Card,E121,13166.97
INV11249,25-08-2024,C1172,P1956,7,1263.91,954.1,Card,E127,8847.37
INV11250,01-05-2025,C1347,P1402,3,3798.28,3065.67,UPI,E199,11394.84
INV11251,20-11-2024,C1237,P1223,6,4603.61,3801.86,UPI,E153,27621.66
INV11252,09-02-2025,C1781,P1417,4,854.69,658.22,Cash,E101,3418.76
INV11253,12-12-2024,C1647,P1476,1,4551.49,4038.05,Cash,E137,4551.49
INV11254,22-08-2024,C1231,P1615,1,3791.99,3081.41,Card,E179,3791.99
INV11255,07-09-2024,C1604,P1267,9,258.1,202.84,Cash,E100,2322.9
INV11256,07-03-2025,C1178,P1724,10,2891.69,2337.8,Cash,E187,28916.9
INV11257,10-06-2025,C1821,P1231,8,3083.3,2691.39,UPI,E168,24666.4
INV11258,11-03-2025,C1752,P1844,3,435.94,372.95,Card,E154,1307.82
INV11259,08-12-2024,C1410,P1686,10,1961.33,1548.45,Card,E128,19613.3
INV11260,15-07-2025,C1854,P1998,9,3308.42,2396.11,UPI,E191,29775.78
INV11261,26-10-2024,C1286,P1169,9,1952.44,1385.75,UPI,E115,17571.96
INV11262,23-02-2025,C1295,P1998,5,3308.42,2396.11,UPI,E103,16542.1
INV11263,09-11-2024,C1538,P1979,1,2568.52,2146.52,Card,E197,2568.52
INV11264,18-05-2025,C1056,P1975,6,3774.88,3299.89,Card,E111,22649.28
INV11265,30-06-2025,C1117,P1297,9,3076.17,2640.05,Card,E185,27685.53
INV11266,11-07-2025,C1281,P1248,1,4636.35,3373.27,Cash,E190,4636.35
INV11267,23-03-2025,C1565,P1835,6,462.69,347.31,Card,E134,2776.14
INV11268,19-11-2024,C1251,P1034,5,2406.74,1733.65,Card,E198,12033.7
INV11269,01-06-2025,C1270,P1779,2,3262.63,2554.2,Cash,E197,6525.26
INV11270,10-07-2025,C1418,P1123,8,1866.57,1415.04,Cash,E148,14932.56
INV11271,08-09-2024,C1847,P1085,7,2375.71,1869.71,Card,E178,16629.97
INV11272,07-07-2025,C1444,P1786,8,3209.1,2415.58,UPI,E128,25672.8
INV11273,25-09-2024,C1647,P1365,9,4455.08,3546.7,Card,E110,40095.72
INV11274,25-04-2025,C1389,P1042,4,1846.45,1467.54,UPI,E124,7385.8
INV11275,26-12-2024,C1136,P1198,3,2398.87,1989.34,Card,E104,7196.61
INV11276,12-10-2024,C1359,P1545,2,2299.85,2040.24,Card,E145,4599.7
INV11277,18-01-2025,C1874,P1381,6,2268.36,1883.33,Card,E130,13610.16
INV11278,13-09-2024,C1018,P1354,5,4620.45,3674.78,Card,E186,23102.25
INV11279,19-05-2025,C1465,P1185,6,477.86,403.67,UPI,E133,2867.16
INV11280,06-10-2024,C1722,P1563,1,3730.66,2927.11,Card,E110,3730.66
INV11281,11-06-2025,C1955,P1046,3,4764.65,4207.85,Cash,E154,14293.95
INV11282,21-08-2024,C1847,P1449,6,1057.79,817.17,UPI,E176,6346.74
INV11283,06-01-2025,C1394,P1176,1,2163.84,1702.85,Cash,E197,2163.84
INV11284,19-08-2024,C1558,P1220,3,463.4,416.19,Cash,E190,1390.2
INV11285,17-12-2024,C1684,P1190,4,1985.54,1659.32,Cash,E115,7942.16
INV11286,19-09-2024,C1197,P1631,4,2535.06,1840.54,Cash,E193,10140.24
INV11287,28-02-2025,C1423,P1317,6,1542.01,1316.42,Cash,E193,9252.06
INV11288,24-10-2024,C1739,P1263,1,4642.59,3499.01,Card,E186,4642.59
INV11289,16-07-2025,C1648,P1312,4,4402.01,3085.93,Cash,E176,17608.04
INV11290,16-11-2024,C1968,P1725,1,2755.74,2250.59,UPI,E179,2755.74
